exposure,outcome,id.exposure,id.outcome,method,nsnp,b,se,pval,fdr,PRESSO_pval.x,egger_intercept,egger_pval,QE,QEp,I2,correct_causal_direction,steiger_pval,PRESSO_pval.y
ARL2BP,Bacterial pneumoniae,Q9Y2Y0,J10_PNEUMOBACT,Contamination mixture,,0.194942729585201,0.0714285714285714,0.0246098982007403,,,-0.0110903691470006,0.265896824516377,5.60223036639637,0.586883304610275,0,TRUE,2.2046581267305e-285,0.628
ARL2BP,Bacterial pneumoniae,Q9Y2Y0,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.144222726608884,0.0517063820439678,0.0269368446199973,,0.628,-0.0110903691470006,0.265896824516377,5.60223036639637,0.586883304610275,0,TRUE,2.2046581267305e-285,0.628
ARL2BP,Bacterial pneumoniae,Q9Y2Y0,J10_PNEUMOBACT,Weighted median,8,0.158690830348293,0.0733621927188301,0.0305323662396875,,,-0.0110903691470006,0.265896824516377,5.60223036639637,0.586883304610275,0,TRUE,2.2046581267305e-285,0.628
BCHE,Bacterial pneumoniae,P06276,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),51,-0.0344036875636066,0.016844952250703,0.041114475868771,0.446011446556814,,-0.000674470174801639,0.840493840792837,61.0547778721492,0.135946906075364,18.1063272317496,TRUE,0,0.146
BCHE,Bacterial pneumoniae,P06276,J10_PNEUMOBACT,Contamination mixture,,-0.0472094481950383,0.0229591836734694,0.0568154238243707,,,-0.000674470174801639,0.840493840792837,61.0547778721492,0.135946906075364,18.1063272317496,TRUE,0,0.146
BCHE,Bacterial pneumoniae,P06276,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,-0.0344036875636066,0.016844952250703,0.0464056365231517,,0.146,-0.000674470174801639,0.840493840792837,61.0547778721492,0.135946906075364,18.1063272317496,TRUE,0,0.146
BCHE,Bacterial pneumoniae,P06276,J10_PNEUMOBACT,Weighted median,51,-0.0360365864362878,0.022070871559911,0.102518051092281,,,-0.000674470174801639,0.840493840792837,61.0547778721492,0.135946906075364,18.1063272317496,TRUE,0,0.146
BID,Bacterial pneumoniae,P55957,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),7,0.118726045716477,0.0584715754694913,0.0423065891392403,0.450095155435352,,0.0220504847130201,0.135467864613756,4.67269597657708,0.58642350417361,0,TRUE,1.46253102933305e-72,0.588
BID,Bacterial pneumoniae,P55957,J10_PNEUMOBACT,Contamination mixture,,0.168136378128904,0.170918367346939,0.14650420228393,,,0.0220504847130201,0.135467864613756,4.67269597657708,0.58642350417361,0,TRUE,1.46253102933305e-72,0.588
BID,Bacterial pneumoniae,P55957,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.118726045716477,0.0584715754694913,0.0886034361331068,,0.588,0.0220504847130201,0.135467864613756,4.67269597657708,0.58642350417361,0,TRUE,1.46253102933305e-72,0.588
BID,Bacterial pneumoniae,P55957,J10_PNEUMOBACT,Weighted median,7,0.0653327526818167,0.080556224284118,0.417353874140269,,,0.0220504847130201,0.135467864613756,4.67269597657708,0.58642350417361,0,TRUE,1.46253102933305e-72,0.588
BLVRB,Bacterial pneumoniae,P30043,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),7,-0.0915543845175775,0.0453857065880651,0.0436692745433641,0.455505090693088,,-0.0149644455446297,0.201061188636242,3.72385183869535,0.713987585049158,0,TRUE,1.45634371158756e-109,0.638
BLVRB,Bacterial pneumoniae,P30043,J10_PNEUMOBACT,Contamination mixture,,-0.208125196417348,0.153061224489796,0.396094966505431,,,-0.0149644455446297,0.201061188636242,3.72385183869535,0.713987585049158,0,TRUE,1.45634371158756e-109,0.638
BLVRB,Bacterial pneumoniae,P30043,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,-0.0915543845175775,0.0453857065880651,0.0902433563392425,,0.638,-0.0149644455446297,0.201061188636242,3.72385183869535,0.713987585049158,0,TRUE,1.45634371158756e-109,0.638
BLVRB,Bacterial pneumoniae,P30043,J10_PNEUMOBACT,Weighted median,7,-0.0214636232539806,0.0716852166773706,0.76462348126298,,,-0.0149644455446297,0.201061188636242,3.72385183869535,0.713987585049158,0,TRUE,1.45634371158756e-109,0.638
BMP6,Bacterial pneumoniae,P22004,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),29,-0.0576573603313568,0.0219819806345235,0.00871752744219067,0.209694437277913,,-0.00221589160863712,0.679646492152601,22.1189541304751,0.7757543875276,0,TRUE,0,0.78
BMP6,Bacterial pneumoniae,P22004,J10_PNEUMOBACT,Contamination mixture,,-0.0806426568902308,0.0280612244897959,0.011603847940833,,,-0.00221589160863712,0.679646492152601,22.1189541304751,0.7757543875276,0,TRUE,0,0.78
BMP6,Bacterial pneumoniae,P22004,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,-0.0576573603313568,0.0219819806345235,0.0139469241573831,,0.78,-0.00221589160863712,0.679646492152601,22.1189541304751,0.7757543875276,0,TRUE,0,0.78
BMP6,Bacterial pneumoniae,P22004,J10_PNEUMOBACT,Weighted median,29,-0.0808343907685025,0.0353153558217097,0.0220833978691103,,,-0.00221589160863712,0.679646492152601,22.1189541304751,0.7757543875276,0,TRUE,0,0.78
BST1,Bacterial pneumoniae,Q10588,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),44,0.0234243906290009,0.0103832756941452,0.024072316010491,0.362997379291286,,0.0101881138224154,0.0105830397932217,36.0998726562802,0.762721389015307,0,TRUE,0,0.744
BST1,Bacterial pneumoniae,Q10588,J10_PNEUMOBACT,Contamination mixture,,0.0157371411728102,0.0127551020408163,0.118497230843023,,,0.0101881138224154,0.0105830397932217,36.0998726562802,0.762721389015307,0,TRUE,0,0.744
BST1,Bacterial pneumoniae,Q10588,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.0234243906290009,0.0103832756941452,0.0292135709963545,,0.744,0.0101881138224154,0.0105830397932217,36.0998726562802,0.762721389015307,0,TRUE,0,0.744
BST1,Bacterial pneumoniae,Q10588,J10_PNEUMOBACT,Weighted median,44,0.0169002802541051,0.0154261950405813,0.273272566287751,,,0.0101881138224154,0.0105830397932217,36.0998726562802,0.762721389015307,0,TRUE,0,0.744
BST2,Bacterial pneumoniae,Q10589,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),30,-0.0832771005913969,0.0417808237466187,0.0462406967787601,0.467263296673042,,0.0037490545600711,0.519012114909657,59.1356827166661,0.000790198706980234,50.9602347216548,TRUE,1.02254478784863e-291,0.002
BST2,Bacterial pneumoniae,Q10589,J10_PNEUMOBACT,Contamination mixture,,-0.0422846135197647,0.038265306122449,0.250665288991564,,,0.0037490545600711,0.519012114909657,59.1356827166661,0.000790198706980234,50.9602347216548,TRUE,1.02254478784863e-291,0.002
BST2,Bacterial pneumoniae,Q10589,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,-0.0832771005913969,0.0417808237466187,0.0557240491734555,,0.002,0.0037490545600711,0.519012114909657,59.1356827166661,0.000790198706980234,50.9602347216548,TRUE,1.02254478784863e-291,0.002
BST2,Bacterial pneumoniae,Q10589,J10_PNEUMOBACT,Weighted median,30,-0.0751003634221947,0.043501876289682,0.0842807484461283,,,0.0037490545600711,0.519012114909657,59.1356827166661,0.000790198706980234,50.9602347216548,TRUE,1.02254478784863e-291,0.002
C5,Bacterial pneumoniae,P01031,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),4,0.128320191398136,0.0437488695971582,0.00335586343116765,0.117881361478952,,0.0157114134789987,0.493413309750699,1.57737059734945,0.664531699832497,0,TRUE,8.16075286510229e-91,0.807
C5,Bacterial pneumoniae,P01031,J10_PNEUMOBACT,Contamination mixture,,0.145491919856702,0.155612244897959,0.0676665490280475,,,0.0157114134789987,0.493413309750699,1.57737059734945,0.664531699832497,0,TRUE,8.16075286510229e-91,0.807
C5,Bacterial pneumoniae,P01031,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,0.128320191398136,0.0437488695971582,0.0608476624660215,,0.807,0.0157114134789987,0.493413309750699,1.57737059734945,0.664531699832497,0,TRUE,8.16075286510229e-91,0.807
C5,Bacterial pneumoniae,P01031,J10_PNEUMOBACT,Weighted median,4,0.127405919670619,0.0681161570069246,0.0614253186070618,,,0.0157114134789987,0.493413309750699,1.57737059734945,0.664531699832497,0,TRUE,8.16075286510229e-91,0.807
CA1,Bacterial pneumoniae,P00915,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),6,-0.118381841422466,0.0549014962816529,0.0310634525826127,0.406380898212629,,0.00118804500619539,0.955603441372303,4.8804574949361,0.43064298868306,0,TRUE,1.05924658536349e-110,0.515
CA1,Bacterial pneumoniae,P00915,J10_PNEUMOBACT,Contamination mixture,,-0.138140822894253,0.0943877551020408,0.0917342636179916,,,0.00118804500619539,0.955603441372303,4.8804574949361,0.43064298868306,0,TRUE,1.05924658536349e-110,0.515
CA1,Bacterial pneumoniae,P00915,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,-0.118381841422466,0.0549014962816529,0.083581145557272,,0.515,0.00118804500619539,0.955603441372303,4.8804574949361,0.43064298868306,0,TRUE,1.05924658536349e-110,0.515
CA1,Bacterial pneumoniae,P00915,J10_PNEUMOBACT,Weighted median,6,-0.0726251593652736,0.0697615663697838,0.297853136963249,,,0.00118804500619539,0.955603441372303,4.8804574949361,0.43064298868306,0,TRUE,1.05924658536349e-110,0.515
CA11,Bacterial pneumoniae,O75493,J10_PNEUMOBACT,Inverse variance weighted (multiplicative random effects),5,-0.139397331423671,0.0316099893860091,1.03411729205028e-05,0.0017603858210056,,0.00395524186927384,0.766463382143559,1.34461399266676,0.853761935354073,0,TRUE,1.90923925870315e-105,0.898
CA11,Bacterial pneumoniae,O75493,J10_PNEUMOBACT,Contamination mixture,,-0.15156215846769,0.086734693877551,0.0372048068064361,,,0.00395524186927384,0.766463382143559,1.34461399266676,0.853761935354073,0,TRUE,1.90923925870315e-105,0.898
CA11,Bacterial pneumoniae,O75493,J10_PNEUMOBACT,MR-PRESSO (Outlier-corrected),,-0.139397331423671,0.0316099893860091,0.0116013928716591,,0.898,0.00395524186927384,0.766463382143559,1.34461399266676,0.853761935354073,0,TRUE,1.90923925870315e-105,0.898
